id,Join_Count,Status,Score,Match_type,Side,X,Y,Match_addr,ARC_Street,Entry_no,Owner_name,street,city,state,zip,Entry_no_1,License_Nu,Status_1,License_Ty,Orig_Iss_D,Expir_Date,Census_tra,Business_N,Mailing_Ad,Geo_Code,Tract2010,coords.x1,coords.x2
1527,1,M,100,A,L,-122.40114491,37.78459422,"720 Howard St, San Francisco, CA, 94103",720 HOWARD ST,1982,BOXED FOODS COMPANY LLC,720 HOWARD ST,San Francisco,CA,94103,1982,439988,ACTIVE,47,2006/10/19,2013/09/30,Census Tract: 0615.00,B RESTAURANT AND BAR,"245 KEARNY ST SAN FRANCISCO, CA 94108-4502",3800,61500,1832554.03249439,644266.46035235
568,1,M,100,A,R,-122.43903131,37.77302152,"308 Broderick St, San Francisco, CA, 94117",308 BRODERICK ST,749,FALLETTI & BALDOCCHI FINER FOODS INC,308 BRODERICK ST,San Francisco,CA,94117-2275,749,411655,ACTIVE,86,2006/10/23,2013/02/28,Census Tract: 0164.00,FALLETTI FOODS,"8 VALDIVIA CT BURLINGAME, CA 94010",3800,16400,1829190.81209023,643050.638460958
18110,1,M,100,A,R,-122.43903131,37.77302152,"308 Broderick St, San Francisco, CA, 94117",308 BRODERICK ST,748,FALLETTI & BALDOCCHI FINER FOODS INC,308 BRODERICK ST,San Francisco,CA,94117-2275,748,411655,ACTIVE,20,2006/10/23,2013/02/28,Census Tract: 0164.00,FALLETTI FOODS,"8 VALDIVIA CT BURLINGAME, CA 94010",3800,16400,1829190.81209023,643050.638460958
1189,1,M,89,A,L,-122.45207325,37.7751446,"2130 Fulton St, San Francisco, CA, 94117",2130 FULTON AVE,1551,BON APPETIT MANAGEMENT CO,2130 FULTON AVE,San Francisco,CA,94117,1551,436788,ACTIVE,41,2006/10/25,2013/09/30,Census Tract: 0157.00,UNIVERSITY CENTER,"2400 YORKMONT RD CHARLOTTE, NC 28217-4511",3800,15700,1828047.18327195,643310.021029542
1053,1,M,100,A,R,-122.42609311,37.77547838,"501 Fell St, San Francisco, CA, 94102",501 FELL ST,1378,"DAHUD, RAMI SHAKER",501 FELL ST,San Francisco,CA,94102-5018,1378,435948,ACTIVE,41,2006/10/30,2013/09/30,Census Tract: 0163.00,APOLLO CAFE & DELI,NA,3800,16300,1830336.25173664,643299.522670394
1387,1,M,100,A,L,-122.4073642,37.79926165,"1353 Grant Ave, San Francisco, CA, 94133",1353 GRANT AVE,1798,MAGGIE MCGARRYS INC,1353 GRANT AVE,San Francisco,CA,94133-3903,1798,436818,ACTIVE,48,2006/10/31,2013/09/30,Census Tract: 0106.00,LOST & FOUND SALOON,NA,3800,10600,1832039.15768498,645905.192790293
17210,1,M,100,A,L,-122.39294917,37.78120778,"334 Brannan St, San Francisco, CA, 94107","334 BRANNAN ST, 3RD FL",711,JAX VINEYARDS LLC,"334 BRANNAN ST, 3RD FL",San Francisco,CA,94107-1812,711,443716,ACTIVE,20,2006/11/01,2013/10/31,Census Tract: 0615.00,NA,NA,3800,61500,1833267.91818667,643875.623159712
1319,1,M,100,A,R,-122.41306591,37.78670787,"595 Geary St, San Francisco, CA, 94102",595 GEARY ST,1709,MIRALOMA MARKET CORPORATION,595 GEARY ST,San Francisco,CA,94102-1651,1709,444720,ACTIVE,41,2006/11/02,2013/10/31,Census Tract: 0123.02,TAQUERIA EL SOL 2,NA,3800,12302,1831508.66002872,644522.370507049
2128,1,M,100,A,R,-122.48993461,37.75359205,"2457 Noriega St, San Francisco, CA, 94122",2457 NORIEGA ST,2729,"LEUNG, JEFFREY WOON YIP",2457 NORIEGA ST,San Francisco,CA,94122,2729,442728,ACTIVE,48,2006/11/03,2013/10/31,Census Tract: 0329.02,FIRE FLY SPORTS BAR,NA,3800,32902,1824661.71914976,640989.342957201
18100,1,M,100,A,R,-122.42088647,37.76491755,"3055 16th St, San Francisco, CA, 94103",3055 16TH ST,76,NG & LUO ENTERPRISES INC,3055 16TH ST,San Francisco,CA,94103-3421,76,443086,ACTIVE,21,2006/11/06,2013/10/31,Census Tract: 0201.00,STAGIS DISCOUNT LIQUORS,NA,3800,20100,1830770.81379863,642118.565641836
174,1,M,100,A,R,-122.40950601,37.75274071,"2871 24th St, San Francisco, CA, 94110",2871 24TH ST,239,"LOZANO, MARIA DELOURDES",2871 24TH ST,San Francisco,CA,94110,239,441500,ACTIVE,41,2006/11/14,2013/10/31,Census Tract: 0229.02,LS CAFFE,NA,3800,22902,1831745.36084438,640746.903021226
1331,1,M,100,A,R,-122.41871319,37.78597401,"937 Geary St, San Francisco, CA, 94109",937 GEARY ST,1722,"AWADALLA, MOHAMMAD MUSTAFA",937 GEARY ST,San Francisco,CA,94109-7001,1722,446615,ACTIVE,41,2006/11/14,2013/10/31,Census Tract: 0122.02,AMSTERDAM CAFE,"315 MAYNARD ST SAN FRANCISCO, CA 94112-1640",3800,12202,1831009.63311408,644450.726024633
1850,1,M,100,A,R,-122.40109283,37.78941524,"595 Market St, San Francisco, CA, 94105","595 MARKET ST, STE 160",2386,SELLERS MARKETS INC,"595 MARKET ST, STE 160",San Francisco,CA,94105,2386,441567,ACTIVE,41,2006/11/15,2013/10/31,Census Tract: 0615.00,SELLERS MARKETS,"2078 GREEN ST SAN FRANCISCO, CA 94123-4813",3800,61500,1832569.65136575,644801.239882435
255,1,M,79,A,R,-122.40513115,37.80647148,"2 Pier 33, San Francisco, CA, 94111",PIER 33,347,ALCATRAZ CRUISES LLC,PIER 33,San Francisco,CA,94111,347,445305,ACTIVE,54,2006/11/17,2013/10/31,Census Tract: 0101.00,M V ISLANDER,"55 FRANCISCO ST, STE 360 SAN FRANCISCO, CA 94111-2141",3800,10100,1832252.6165665,646701.496100804
93,1,M,100,A,R,-122.42114451,37.76167622,"3481 18th St, San Francisco, CA, 94110",3481 18TH ST,120,REGALITO INC,3481 18TH ST,San Francisco,CA,94110-1745,120,443771,ACTIVE,41,2006/11/20,2013/10/31,Census Tract: 0208.00,REGALITO ROSTICERIA,"1170 S VAN NESS, APT 2 SAN FRANCISCO, CA 94110",3800,20800,1830740.4646617,641759.795241392
406,1,M,100,A,L,-122.41019103,37.77855863,"150 7th St, San Francisco, CA, 94103",150 7TH ST,536,"PHAN, TERRY THANH TU",150 7TH ST,San Francisco,CA,94103-2833,536,442980,ACTIVE,41,2006/11/20,2013/10/31,Census Tract: 0176.01,7 MISSION RESTAURANT,NA,3800,17601,1831743.63016877,643613.095405788
1251,1,M,100,A,L,-122.46060201,37.78130652,"3854 Geary Blvd, San Francisco, CA, 94118",3854 GEARY BLVD,1626,FAGIOLI NERO INC,3854 GEARY BLVD,San Francisco,CA,94118-3211,1626,443738,ACTIVE,41,2006/11/20,2013/09/30,Census Tract: 0401.00,BELLA TRATTORIA,NA,3800,40100,1827309.82827375,644009.29027129
1483,1,M,100,A,L,-122.41341424,37.76793644,"1830 Harrison St, San Francisco, CA, 94103",1830 HARRISON ST,1921,SUE MILLS INC,1830 HARRISON ST,San Francisco,CA,94103-4228,1921,432897,ACTIVE,41,2006/11/20,2013/10/31,Census Tract: 0177.00,SUE MILLS INC,NA,3800,17700,1831435.97925116,642440.371217487
2615,1,M,100,A,R,-122.47720759,37.74291893,"1041 Taraval St, San Francisco, CA, 94116",1041 TARAVAL ST,3376,"CHEN, KEVIN XIXIAN",1041 TARAVAL ST,San Francisco,CA,94116-2424,3376,442029,ACTIVE,41,2006/11/20,2013/10/31,Census Tract: 0330.00,SUSHI ZEN,NA,3800,33000,1825757.79232064,639781.094220043
6731,1,M,100,A,L,-122.41013776,37.79652701,"1301 Powell St, San Francisco, CA, 94133",1301 POWELL ST,3063,"LEI, JIAO CHAN",1301 POWELL ST,San Francisco,CA,94133-4307,3063,446512,ACTIVE,20,2006/11/20,2013/10/31,Census Tract: 0107.00,SUPER 888 CO,NA,3800,10700,1831789.08306974,645606.805113912
27,1,M,100,A,L,-122.40621265,37.76723778,"550 15th St, San Francisco, CA, 94103",550 15TH ST,39,DESEO SF LLC,550 15TH ST,San Francisco,CA,94103-5029,39,446536,ACTIVE,48,2006/11/22,2013/10/31,Census Tract: 0177.00,MIGHTY,"550 15TH ST STE 3 SAN FRANCISCO, CA 94127",3800,17700,1832068.12017868,642349.600727092
191,1,M,100,A,R,-122.40849894,37.75279667,"2817 24th St, San Francisco, CA, 94110",2817 24TH ST,259,ROOSEVELT TAMALE PARLOR L-PSHIP,2817 24TH ST,San Francisco,CA,94110-4213,259,442197,ACTIVE,41,2006/11/28,2013/10/31,Census Tract: 0229.03,ROOSEVELT TAMALE PARLOR,NA,3800,22903,1831834.22285004,640751.079974939
1395,1,M,100,A,R,-122.42239404,37.79774485,"1415 Green St, San Francisco, CA, 94109",1415 GREEN ST,1807,"SMITH, ARTHUR JR",1415 GREEN ST,San Francisco,CA,94109,1807,442097,ACTIVE,42,2006/11/28,2013/10/31,Census Tract: 0109.00,BIONDIVINO,NA,3800,10900,1830712.5561442,645763.624582932
1815,1,M,100,A,R,-122.40470689,37.78659163,"747 Market St, San Francisco, CA, 94103",747 MARKET ST,2344,SAN FRANCISCO HOSPITALITY PARTNERS LLC,747 MARKET ST,San Francisco,CA,94103-2001,2344,439867,ACTIVE,47,2006/11/28,2013/10/31,Census Tract: 0615.00,SPORTS CLUB LA SAN FRANCISCO THE,"7 WATER ST, 2ND FL ATTN ACCOUNT PAYABLE BOSTON, MA 02109",3800,61500,1832244.91713069,644494.372623292
3491,1,M,100,A,R,-122.41372593,37.74940636,"2997 Folsom St, San Francisco, CA, 94110",2997 FOLSOM ST,1508,"GOULART, MELVIN ANTHONY",2997 FOLSOM ST,San Francisco,CA,94110,1508,437072,ACTIVE,21,2006/11/28,2013/10/31,Census Tract: 0229.01,RUBINS MARKET,NA,3800,22901,1831366.19110798,640384.275821328
4131,1,M,100,A,R,-122.42239404,37.79774485,"1415 Green St, San Francisco, CA, 94109",1415 GREEN ST,1808,"SMITH, ARTHUR JR",1415 GREEN ST,San Francisco,CA,94109,1808,442097,ACTIVE,20,2006/11/28,2013/10/31,Census Tract: 0109.00,BIONDIVINO,NA,3800,10900,1830712.5561442,645763.624582932
2847,1,M,100,A,L,-122.4314721,37.78522173,"1581 Webster St, San Francisco, CA, 94115",1581 WEBSTER ST UPPER LEVEL,3660,MATSUMOTO SHOJI INC,1581 WEBSTER ST UPPER LEVEL,San Francisco,CA,94115-3638,3660,446976,ACTIVE,48,2006/11/30,2013/10/31,Census Tract: 0155.00,FESTA WINE AND COCKTAIL LOUNGE,"1500 FRANCISCO ST, #10 C/O MASAE MATSUMOTO SAN FRANCISCO, CA 94123-2228",3800,15500,1829884.91951107,644391.004652374
500,1,M,100,A,R,-122.41327685,37.80561386,"383 Bay St, San Francisco, CA, 94133",383 BAY ST,657,TALIESIN ENTERTAINMENT GROUP LLC,383 BAY ST,San Francisco,CA,94133-1901,657,443700,ACTIVE,48,2006/12/04,2013/11/30,Census Tract: 0101.00,CARBON,NA,3800,10100,1831533.33460492,646620.333244764
4021,1,M,100,A,L,-122.42266339,37.77502341,"201 Gough St, San Francisco, CA, 94102",201 GOUGH ST,1761,"DUARTE, JOSE OSCAR",201 GOUGH ST,San Francisco,CA,94102-5905,1761,446683,ACTIVE,21,2006/12/05,2013/11/30,Census Tract: 0162.00,VICTORIA LIQUORS & GROCERIES,NA,3800,16200,1830637.0072272,643243.421504194
618,1,M,100,A,L,-122.40511954,37.79067832,"466 Bush St, San Francisco, CA, 94108",466 BUSH ST,815,ORCHARD GARDEN INC,466 BUSH ST,San Francisco,CA,94108-3731,815,444583,ACTIVE,47,2006/12/07,2013/11/30,Census Tract: 0117.00,ORCHARD GARDEN HOTEL,"665 BUSH ST SAN FRANCISCO, CA 94108-3510",3800,11700,1832217.71096266,644948.162012323
1087,1,M,100,A,L,-122.43285917,37.78369645,"1545 Fillmore St, San Francisco, CA, 94115",1545 FILLMORE ST,1423,"KIM, OK S",1545 FILLMORE ST,San Francisco,CA,94115-3515,1423,443632,ACTIVE,41,2006/12/08,2013/11/30,Census Tract: 0159.00,WON MI RESTAURANT,NA,3800,15900,1829758.65994707,644223.897156608
1388,1,M,100,A,L,-122.40739992,37.79942002,"1371 Grant Ave, San Francisco, CA, 94133",1371 GRANT AVE,1799,CAMEL ENTERTAINMENT VENTURES LLC,1371 GRANT AVE,San Francisco,CA,94133-3903,1799,444671,ACTIVE,48,2006/12/11,2013/11/30,Census Tract: 0106.00,GRANT & GREEN SALOON,NA,3800,10600,1832036.33619326,645922.221720962
2224,1,M,100,A,L,-122.40599481,37.79153543,"614 Pine St, San Francisco, CA, 94108",614 PINE ST,2861,M S W ENTERPRISES INC,614 PINE ST,San Francisco,CA,94108,2861,442152,ACTIVE,41,2006/12/11,2013/11/30,Census Tract: 0117.00,SUSHI ROCK RESTAURANT,"1608 POLK ST SAN FRANCISCO, CA 94109",3800,11700,1832142.84640245,645045.525002683
7110,1,M,100,A,R,-122.4073502,37.75286453,"2751 24th St, San Francisco, CA, 94110",2751 24TH ST,265,"MEHARI, DEREJE KASSA",2751 24TH ST,San Francisco,CA,94110-4509,265,443065,ACTIVE,21,2006/12/11,2013/11/30,Census Tract: 0229.03,TONYS MARKET,NA,3800,22903,1831935.80254064,640756.995261417
619,1,M,100,A,R,-122.40473282,37.79060444,"431 Bush St, San Francisco, CA, 94108",431 BUSH ST,816,"LIN, CHIN CHUI",431 BUSH ST,San Francisco,CA,94108-3732,816,428614,ACTIVE,41,2006/12/12,2013/05/31,Census Tract: 0117.00,AKIKOS SUSHI BAR & RESTAURANT,NA,3800,11700,1832251.60087361,644939.485555508
757,1,M,100,A,L,-122.42911806,37.76873447,"138 Church St, San Francisco, CA, 94114",138 CHURCH ST,998,BURGERMEISTER MANAGEMENT INC,138 CHURCH ST,San Francisco,CA,94114-1111,998,445294,ACTIVE,41,2006/12/12,2013/11/30,Census Tract: 0169.00,BURGERMEISTER,NA,3800,16900,1830053.8927414,642556.600723953
2286,1,M,100,A,R,-122.42107413,37.79287799,"1754 Polk St, San Francisco, CA, 94109",1754 POLK ST,2937,LA CAVE DAMELIE INC,1754 POLK ST,San Francisco,CA,94109-3617,2937,440473,ACTIVE,41,2006/12/12,2013/11/30,Census Tract: 0110.00,AMELIE,NA,3800,11000,1830817.87274058,645221.369959711
2654,1,M,100,A,L,-122.39319283,37.77858803,"216 Townsend St, San Francisco, CA, 94107",216 TOWNSEND ST,3424,THIRTY8NORTH LLC,216 TOWNSEND ST,San Francisco,CA,94107-1722,3424,442288,ACTIVE,41,2006/12/12,2013/11/30,Census Tract: 0180.00,DISTRICT,NA,3800,18000,1833240.65836841,643585.66585811
1233,1,M,100,A,R,-122.46870576,37.78071128,"4611 Geary Blvd, San Francisco, CA, 94118",4611 GEARY BLVD,1606,YONG KUNG INC,4611 GEARY BLVD,San Francisco,CA,94118-2906,1606,447665,ACTIVE,41,2006/12/13,2013/04/30,Census Tract: 0452.00,KOREAN VILLAGE RESTAURANT,NA,3800,45200,1826594.84508532,643958.412674211
901,1,M,100,A,L,-122.41222939,37.80163872,"759 Columbus Ave, San Francisco, CA, 94133",759 COLUMBUS AVE,1172,BURGERMEISTER MANAGEMENT INC,759 COLUMBUS AVE,San Francisco,CA,94133-2701,1172,445281,ACTIVE,41,2006/12/14,2013/12/31,Census Tract: 0107.00,BURGERMEISTER,NA,3800,10700,1831616.1645557,646177.382364583
594,1,M,100,A,R,-122.42996085,37.78677676,"1826 Buchanan St, San Francisco, CA, 94115","1826 BUCHANAN ST, SPC B",787,JITLADA INC,"1826 BUCHANAN ST, SPC B",San Francisco,CA,94115-3211,787,447701,ACTIVE,41,2006/12/19,2013/02/28,Census Tract: 0152.00,JITLADA THAI CUISINE,NA,3800,15200,1830021.53120952,644560.895464648
3071,1,M,100,A,R,-122.4123724,37.78391269,"289 Eddy St, San Francisco, CA, 94102",289 EDDY ST,1326,"SAMUJH, PREMILA DEVI",289 EDDY ST,San Francisco,CA,94102-2715,1326,447392,ACTIVE,21,2006/12/19,2013/11/30,Census Tract: 0125.02,DOWNTOWN GROCERY AND LIQUOR,NA,3800,12502,1831563.29805565,644210.776975711
3111,1,M,100,A,L,-122.41595181,37.78355465,"500 Eddy St, San Francisco, CA, 94109",500 EDDY ST,1334,"MASARWEH, WAEL MOHAMMAD",500 EDDY ST,San Francisco,CA,94109-8026,1334,447759,ACTIVE,21,2006/12/19,2013/11/30,Census Tract: 0124.01,NEW PRINCESS MARKET,NA,3800,12401,1831247.26985892,644177.30914622
964,1,M,100,A,R,-122.43386767,37.7342374,"2815 Diamond St, San Francisco, CA, 94131",2815 DIAMOND ST,1252,CANYON MARKET,2815 DIAMOND ST,San Francisco,CA,94131-3004,1252,442765,ACTIVE,42,2006/12/20,2013/11/30,Census Tract: 0218.00,CANYON MARKET,"379 EUREKA ST SAN FRANCISCO, CA 94114-2712",3800,21800,1829556.54805516,638738.327048419
2881,1,M,100,A,R,-122.43386767,37.7342374,"2815 Diamond St, San Francisco, CA, 94131",2815 DIAMOND ST,1251,CANYON MARKET,2815 DIAMOND ST,San Francisco,CA,94131-3004,1251,442765,ACTIVE,21,2006/12/20,2013/11/30,Census Tract: 0218.00,CANYON MARKET,"379 EUREKA ST SAN FRANCISCO, CA 94114-2712",3800,21800,1829556.54805516,638738.327048419
2022,1,M,100,A,R,-122.42039135,37.7447238,"3263 Mission St, San Francisco, CA, 94110",3263 MISSION ST,2594,JUSTINIANOS INC,3263 MISSION ST,San Francisco,CA,94110-5006,2594,447985,ACTIVE,41,2006/12/21,2013/09/30,Census Tract: 0253.00,SAN MIGUEL RESTAURANT 2,"55 LA GRANDE AVE SAN FRANCISCO, CA 94112-2161",3800,25300,1830768.40681967,639877.400935157
8101,1,M,100,A,R,-122.43026352,37.79207061,"2251 Washington St, San Francisco, CA, 94115",2251 WASHINGTON ST,3651,"TURNER, ROBERT WALTER",2251 WASHINGTON ST,San Francisco,CA,94115-1934,3651,445018,ACTIVE,20,2006/12/27,2013/11/30,Census Tract: 0135.00,ROBERT TURNER WINES,"570 CLUB WALK MEMPHIS, TN 38111",3800,13500,1830006.7089405,645148.214427478
2681,1,M,100,A,R,-122.43274029,37.79738534,"2033 Union St, San Francisco, CA, 94123",2033 UNION ST,3457,OSHA 5 INC,2033 UNION ST,San Francisco,CA,94123-4102,3457,446963,ACTIVE,47,2006/12/28,2013/11/30,Census Tract: 0130.00,OSHA THAI RESTAURANT,NA,3800,13000,1829801.11873306,645742.467141083
5701,1,M,100,A,R,-122.41823877,37.75071661,"2899 Mission St, San Francisco, CA, 94110",2899 MISSION ST,2581,"MASRI, BEVERLY JEAN",2899 MISSION ST,San Francisco,CA,94110-3907,2581,446932,ACTIVE,21,2006/12/28,2013/11/30,Census Tract: 0209.00,GOLDEN GATE MARKET & DELI,NA,3800,20900,1830971.41571917,640538.112772375
2132,1,M,100,A,R,-122.5054389,37.75290966,"3901 Noriega St, San Francisco, CA, 94122",3901 NORIEGA ST,2736,PIZZA PLACE LLC,3901 NORIEGA ST,San Francisco,CA,94122-3935,2736,448048,ACTIVE,41,2007/01/02,2013/12/31,Census Tract: 0352.01,PIZZA PLACE ON NORIEGA THE,NA,3800,35201,1823294.17608117,640942.666111149
965,1,M,100,A,L,-122.43409598,37.73393158,"2842 Diamond St, San Francisco, CA, 94131",2842 DIAMOND ST,1253,1959 LLC,2842 DIAMOND ST,San Francisco,CA,94131-3005,1253,445136,ACTIVE,41,2007/01/05,2013/12/31,Census Tract: 0218.00,GIALINA,NA,3800,21800,1829536.01331333,638703.810511551
2159,1,M,100,A,R,-122.47386816,37.73203065,"2642 Ocean Ave, San Francisco, CA, 94132",2642 OCEAN AVE,2777,"CHOI, JUNG NAM",2642 OCEAN AVE,San Francisco,CA,94132,2777,442970,ACTIVE,41,2007/01/11,2013/12/31,Census Tract: 0309.00,KAMAKURA SUSHI & SAKE HOUSE,NA,3800,30900,1826026.28602815,638566.456556387
2838,1,M,100,A,L,-122.4024592,37.79567196,"550 Washington St, San Francisco, CA, 94111",550 WASHINGTON ST,3647,TRIONFO LLC,550 WASHINGTON ST,San Francisco,CA,94111-2904,3647,447625,ACTIVE,41,2007/01/11,2013/12/31,Census Tract: 0611.00,CHIARO SCURO,NA,3800,61100,1832463.39892558,645498.227435765
943,1,M,100,A,R,-122.41438296,37.73883919,"830 Cortland Ave, San Francisco, CA, 94110",830 CORTLAND AVE,1221,PIQUEOS LLC,830 CORTLAND AVE,San Francisco,CA,94110-5631,1221,443679,ACTIVE,41,2007/01/16,2013/12/31,Census Tract: 0254.02,PIQUEOS LLC,"778 LAKEVIEW AVE SAN FRANCISCO, CA 94112",3800,25402,1831284.36062599,639212.934999009
958,1,M,100,A,L,-122.43942405,37.74446847,"5214 Diamond Heights Blvd, San Francisco, CA, 94131","5214 DIAMOND HEIGHTS BLVD, #A",1243,"LEE, EDWARD S","5214 DIAMOND HEIGHTS BLVD, #A",San Francisco,CA,94131-2118,1243,447446,ACTIVE,41,2007/01/16,2013/12/31,Census Tract: 0217.00,CHOICE YAKINIKU RESTAURANT,NA,3800,21700,1829090.29149723,639883.060769729
1255,1,M,100,A,L,-122.46156539,37.78126587,"3944 Geary Blvd, San Francisco, CA, 94118",3944 GEARY BLVD,1630,GENKI RAMEN AND SHABU SHABU,3944 GEARY BLVD,San Francisco,CA,94118-3219,1630,442392,ACTIVE,41,2007/01/16,2013/12/31,Census Tract: 0401.00,GENKI RAMEN,"330 CLEMENT ST SAN FRANCISCO, CA 94118-2316",3800,40100,1827224.99987596,644007.074812816
1740,1,M,100,A,L,-122.41899289,37.80687303,"2801 Leavenworth St, San Francisco, CA, 94133","2801 LEAVENWORTH ST, SPC B18A",2257,KDB RESTAURANTS LLC,"2801 LEAVENWORTH ST, SPC B18A",San Francisco,CA,94133-1129,2257,444040,ACTIVE,47,2007/01/16,2013/12/31,Census Tract: 0102.00,GARY DANKOS,NA,3800,10200,1831032.64328768,646770.351284944
135,1,M,100,A,R,-122.41572907,37.75878523,"3349 20th St, San Francisco, CA, 94110",3349 20TH ST,178,INNER MISSION LLC,3349 20TH ST,San Francisco,CA,94110-2617,178,446879,ACTIVE,42,2007/01/19,2013/12/31,Census Tract: 0228.01,SHOTWELLS,"1310 MINNESOTA ST, # 201 SAN FRANCISCO, CA 94107-7402",3800,22801,1831210.80465345,641428.69507377
763,1,M,100,A,R,-122.42736209,37.75171791,"1199 Church St, San Francisco, CA, 94114",1199 CHURCH ST,1004,NOE VALLEY BAR INC,1199 CHURCH ST,San Francisco,CA,94114-3403,1004,444486,ACTIVE,47,2007/01/19,2013/04/30,Census Tract: 0211.00,NOES BAR,NA,3800,21100,1830170.26487612,640665.38833022
2891,1,M,100,A,L,-122.43420317,37.73355562,"2900 Diamond St, San Francisco, CA, 94131",2900 DIAMOND ST,1255,"LEE, JUNG HOON",2900 DIAMOND ST,San Francisco,CA,94131-3208,1255,448310,ACTIVE,21,2007/01/22,2013/12/31,Census Tract: 0311.00,GLEN PARK MARKET,"1423 BACON ST SAN FRANCISCO, CA 94134-1640",3800,31100,1829525.65740196,638663.093734881
230,1,M,100,A,L,-122.40020213,37.78825067,"78 2nd St, San Francisco, CA, 94105",78 2ND ST,317,CARAMBA INC,78 2ND ST,San Francisco,CA,94105,317,447383,ACTIVE,41,2007/01/23,2013/12/31,Census Tract: 0615.00,CARAMBA,NA,3800,61500,1832645.43836524,644670.917823193
1018,1,M,100,A,R,-122.41053767,37.78416117,"177 Eddy St, San Francisco, CA, 94102",177 EDDY ST,1322,177 EDDY ST LLC,177 EDDY ST,San Francisco,CA,94102,1322,427913,ACTIVE,47,2007/01/24,2013/10/31,Census Tract: 0125.01,HOUSE OF MANCHURIA,"15 MEADOWBROOK DR SAN FRANCISCO, CA 94132-1409",3800,12501,1831725.4340307,644235.41778594
822,1,M,100,A,R,-122.46044037,37.7830707,"127 Clement St, San Francisco, CA, 94118",127 CLEMENT ST,1077,"LEE, JOYCELYN LO",127 CLEMENT ST,San Francisco,CA,94118-2419,1077,448511,ACTIVE,41,2007/01/26,2013/12/31,Census Tract: 0401.00,B STAR RESTAURANT,NA,3800,40100,1827328.20309563,644205.57574637
373,1,M,100,A,R,-122.40419708,37.78454687,"101 4th St, San Francisco, CA, 94103","101 4TH ST 4TH FL, 4TH FL",490,WALP SERVICE INC,"101 4TH ST 4TH FL, 4TH FL",San Francisco,CA,94103,490,441684,SUREND,47,2007/01/29,2012/12/31,Census Tract: 0615.00,NIGHT KITCHEN,"11601 WILSHIRE BLVD 12TH FL, ATTN RORY PACKER LOS ANGELES, CA 90025",3800,61500,1832284.6571279,644266.946185179
2513,1,M,100,A,R,-122.39968745,37.78964967,"53 Stevenson St, San Francisco, CA, 94105",53 STEVENSON ST,3235,RICO MEX INC,53 STEVENSON ST,San Francisco,CA,94105-2905,3235,447369,ACTIVE,41,2007/01/29,2013/12/31,Census Tract: 0615.00,RICO MEX,NA,3800,61500,1832693.71931837,644824.676345819
107,1,M,100,A,R,-122.43362632,37.7609092,"4039 18th St, San Francisco, CA, 94114",4039 18TH ST,137,TWO COUSINS LLC,4039 18TH ST,San Francisco,CA,94114-2501,137,448688,ACTIVE,41,2007/01/30,2013/12/31,Census Tract: 0206.00,ZADIN,"944 NOE ST SAN FRANCISCO, CA 94114-3309",3800,20600,1829639.08723888,641696.626130601
1185,1,M,100,A,R,-122.39463393,37.78892084,"215 Fremont St, San Francisco, CA, 94105","215 FREMONT ST, # 2A",1547,"KONG, ALEX","215 FREMONT ST, # 2A",San Francisco,CA,94105-2311,1547,448986,ACTIVE,41,2007/01/30,2013/12/31,Census Tract: 0615.00,SUSHI FANTASTIC,"342 FAXON AVE SAN FRANCISCO, CA 94112-2216",3800,61500,1833137.14672847,644734.822459867
385,1,M,100,A,R,-122.40697718,37.78315427,"67 5th St, San Francisco, CA, 94103",67 5TH ST,504,R VENUE INC,67 5TH ST,San Francisco,CA,94103-1812,504,448840,ACTIVE,41,2007/02/01,2014/01/31,Census Tract: 0176.01,CAFE VENUE,NA,3800,17601,1832036.78250574,644117.255241799
2380,1,M,100,A,L,-122.40876693,37.78966616,"529 Powell St, San Francisco, CA, 94108",529 POWELL ST,3052,"YOO, HWA JIN",529 POWELL ST,San Francisco,CA,94108-3805,3052,447494,ACTIVE,41,2007/02/06,2014/01/31,Census Tract: 0121.00,MARU SUSHI,NA,3800,12100,1831893.91306321,644842.949329293
1725,1,M,100,A,L,-122.4183857,37.78728753,"1017 Larkin St, San Francisco, CA, 94109",1017 LARKIN ST,2237,"GUARDADO, ANTONIA ELMIRA",1017 LARKIN ST,San Francisco,CA,94109-5705,2237,445603,ACTIVE,41,2007/02/07,2014/01/31,Census Tract: 0120.00,OLIVOS RESTAURANT,NA,3800,12000,1831041.92275655,644595.818514776
302,1,M,100,A,R,-122.40253255,37.78677829,"53 3rd St, San Francisco, CA, 94103",53 3RD ST,397,CALIFORNIA PIZZA KITCHEN INC,53 3RD ST,San Francisco,CA,94103-3151,397,444198,ACTIVE,47,2007/02/13,2014/01/31,Census Tract: 0615.00,CALIFORNIA PIZZA KITCHEN,"12181 BLUFF CREEK DR, 5TH FL C/O LICENSING PLAYA VISTA, CA 90094",3800,61500,1832436.2056697,644511.445698551
1731,1,M,100,A,L,-122.41762692,37.78347764,"611 Larkin St, San Francisco, CA, 94109",611 LARKIN ST,2244,"HUANG, KRISTINE SHAOYING",611 LARKIN ST,San Francisco,CA,94109-7910,2244,449377,ACTIVE,41,2007/02/13,2014/01/31,Census Tract: 0124.02,RED CRAWFISH,NA,3800,12402,1831099.79601465,644172.343556759
